depth,latitude,longitude,time,nh4,no3,po4
1.0182366,37.854168,23.458334,2025-11-02,0.0026838705,0.0015465027,0.0047496418
1.0182366,37.854168,23.458334,2025-11-03,0.0025991884,0.00150529,0.004708078
1.0182366,37.854168,23.458334,2025-11-04,0.0019441923,0.0011503587,0.00462408
1.0182366,37.854168,23.458334,2025-11-05,0.0018658236,0.0010926633,0.0045450917
1.0182366,37.854168,23.458334,2025-11-06,0.0020261076,0.0011233324,0.0044819983
1.0182366,37.854168,23.458334,2025-11-07,0.0021541088,0.0011544714,0.0044163642
1.0182366,37.854168,23.458334,2025-11-08,0.0022432904,0.0011801942,0.004359735
1.0182366,37.854168,23.458334,2025-11-09,0.0023548095,0.001207899,0.00430573
1.0182366,37.854168,23.458334,2025-11-10,0.0023476374,0.0011948367,0.0042517907
1.0182366,37.854168,23.458334,2025-11-11,0.0019284934,0.0009863414,0.004183571
1.0182366,37.854168,23.458334,2025-11-12,0.0019849066,0.0009861104,0.0041491264
1.0182366,37.854168,23.458334,2025-11-13,0.002222287,0.0010821731,0.004138839
1.0182366,37.854168,23.458334,2025-11-14,0.0023317544,0.0010994195,0.0041211303
1.0182366,37.854168,23.458334,2025-11-15,0.0024389625,0.001131005,0.004100166
1.0182366,37.854168,23.458334,2025-11-16,0.0025737116,0.0011753794,0.004084781
1.0182366,37.854168,23.458334,2025-11-17,0.0025051727,0.001137953,0.004064097
1.0182366,37.854168,23.458334,2025-11-18,0.0017940325,0.0007954603,0.0039795632
1.0182366,37.854168,23.458334,2025-11-19,0.0018200745,0.0007515031,0.0039018367
1.0182366,37.854168,23.458334,2025-11-20,0.002131463,0.00083698385,0.003852084
1.0182366,37.854168,23.458334,2025-11-21,0.00255334,0.0009688973,0.0038444174
1.0182366,37.854168,23.458334,2025-11-22,0.0032624456,0.0012262049,0.0038967123
1.0182366,37.854168,23.458334,2025-11-23,0.0042066416,0.0015644686,0.0039811656
1.0182366,37.854168,23.458334,2025-11-24,0.00443517,0.0016961712,0.004030979
1.0182366,37.854168,23.458334,2025-11-25,0.0031751117,0.0011322808,0.0039730896
1.0182366,37.854168,23.458334,2025-11-26,0.0032037795,0.0011468485,0.0039590253
1.0182366,37.854168,23.458334,2025-11-27,0.003427805,0.0010990155,0.0039592283
1.0182366,37.854168,23.458334,2025-11-28,0.004025981,0.0013273251,0.004008508
1.0182366,37.854168,23.458334,2025-11-29,0.005562191,0.0026112257,0.004145783
1.0182366,37.854168,23.458334,2025-11-30,0.006920945,0.0037917884,0.004241443
1.0182366,37.854168,23.458334,2025-12-01,0.00701984,0.0036333015,0.0042328024
1.0182366,37.854168,23.458334,2025-12-02,0.0071827355,0.0036085478,0.0042189527
1.0182366,37.854168,23.5,2025-11-02,0.0025810227,0.0014796595,0.0047168196
1.0182366,37.854168,23.5,2025-11-03,0.0024972747,0.0014429993,0.004677434
1.0182366,37.854168,23.5,2025-11-04,0.0018230127,0.0010816485,0.004590806
1.0182366,37.854168,23.5,2025-11-05,0.0017537323,0.0010306275,0.004507075
1.0182366,37.854168,23.5,2025-11-06,0.0019071434,0.0010676959,0.004438726
1.0182366,37.854168,23.5,2025-11-07,0.0020760815,0.0010943876,0.004369594
1.0182366,37.854168,23.5,2025-11-08,0.0022143442,0.0011098763,0.0043139243
1.0182366,37.854168,23.5,2025-11-09,0.002376314,0.001138344,0.004264595
1.0182366,37.854168,23.5,2025-11-10,0.0024300474,0.0011515272,0.0042201006
1.0182366,37.854168,23.5,2025-11-11,0.0020211267,0.00097340776,0.0041593784
1.0182366,37.854168,23.5,2025-11-12,0.0021574683,0.0010466938,0.00413308
1.0182366,37.854168,23.5,2025-11-13,0.0023964595,0.0011446953,0.004124763
1.0182366,37.854168,23.5,2025-11-14,0.0024768442,0.0011260045,0.0041039465
1.0182366,37.854168,23.5,2025-11-15,0.0025758347,0.0011326635,0.004081844
