depth,latitude,longitude,time,so
1.0182366,34.604168,33.0,2025-11-04,
1.0182366,34.604168,33.0,2025-11-05,
1.0182366,34.604168,33.0,2025-11-06,
1.0182366,34.604168,33.0,2025-11-07,
1.0182366,34.604168,33.0,2025-11-08,
1.0182366,34.604168,33.0,2025-11-09,
1.0182366,34.604168,33.0,2025-11-10,
1.0182366,34.604168,33.0,2025-11-11,
1.0182366,34.604168,33.0,2025-11-12,
1.0182366,34.604168,33.0,2025-11-13,
1.0182366,34.604168,33.0,2025-11-14,
1.0182366,34.604168,33.0,2025-11-15,
1.0182366,34.604168,33.0,2025-11-16,
1.0182366,34.604168,33.0,2025-11-17,
1.0182366,34.604168,33.0,2025-11-18,
1.0182366,34.604168,33.0,2025-11-19,
1.0182366,34.604168,33.0,2025-11-20,
1.0182366,34.604168,33.0,2025-11-21,
1.0182366,34.604168,33.0,2025-11-22,
1.0182366,34.604168,33.0,2025-11-23,
1.0182366,34.604168,33.0,2025-11-24,
1.0182366,34.604168,33.0,2025-11-25,
1.0182366,34.604168,33.0,2025-11-26,
1.0182366,34.604168,33.0,2025-11-27,
1.0182366,34.604168,33.0,2025-11-28,
1.0182366,34.604168,33.0,2025-11-29,
1.0182366,34.604168,33.0,2025-11-30,
1.0182366,34.604168,33.0,2025-12-01,
1.0182366,34.604168,33.0,2025-12-02,
1.0182366,34.604168,33.0,2025-12-03,
1.0182366,34.604168,33.0,2025-12-04,
1.0182366,34.604168,33.041668,2025-11-04,
1.0182366,34.604168,33.041668,2025-11-05,
1.0182366,34.604168,33.041668,2025-11-06,
1.0182366,34.604168,33.041668,2025-11-07,
1.0182366,34.604168,33.041668,2025-11-08,
1.0182366,34.604168,33.041668,2025-11-09,
1.0182366,34.604168,33.041668,2025-11-10,
1.0182366,34.604168,33.041668,2025-11-11,
1.0182366,34.604168,33.041668,2025-11-12,
1.0182366,34.604168,33.041668,2025-11-13,
1.0182366,34.604168,33.041668,2025-11-14,
1.0182366,34.604168,33.041668,2025-11-15,
1.0182366,34.604168,33.041668,2025-11-16,
1.0182366,34.604168,33.041668,2025-11-17,
1.0182366,34.604168,33.041668,2025-11-18,
1.0182366,34.604168,33.041668,2025-11-19,
1.0182366,34.604168,33.041668,2025-11-20,
1.0182366,34.604168,33.041668,2025-11-21,
1.0182366,34.604168,33.041668,2025-11-22,
1.0182366,34.604168,33.041668,2025-11-23,
1.0182366,34.604168,33.041668,2025-11-24,
1.0182366,34.604168,33.041668,2025-11-25,
1.0182366,34.604168,33.041668,2025-11-26,
1.0182366,34.604168,33.041668,2025-11-27,
1.0182366,34.604168,33.041668,2025-11-28,
1.0182366,34.604168,33.041668,2025-11-29,
1.0182366,34.604168,33.041668,2025-11-30,
1.0182366,34.604168,33.041668,2025-12-01,
1.0182366,34.604168,33.041668,2025-12-02,
1.0182366,34.604168,33.041668,2025-12-03,
1.0182366,34.604168,33.041668,2025-12-04,
1.0182366,34.604168,33.083332,2025-11-04,39.62081
1.0182366,34.604168,33.083332,2025-11-05,39.618855
1.0182366,34.604168,33.083332,2025-11-06,39.620075
1.0182366,34.604168,33.083332,2025-11-07,39.623573
1.0182366,34.604168,33.083332,2025-11-08,39.6317
1.0182366,34.604168,33.083332,2025-11-09,39.633247
1.0182366,34.604168,33.083332,2025-11-10,39.630337
1.0182366,34.604168,33.083332,2025-11-11,39.62889
1.0182366,34.604168,33.083332,2025-11-12,39.618134
1.0182366,34.604168,33.083332,2025-11-13,39.60806
1.0182366,34.604168,33.083332,2025-11-14,39.60068
1.0182366,34.604168,33.083332,2025-11-15,39.593563
1.0182366,34.604168,33.083332,2025-11-16,39.591785
1.0182366,34.604168,33.083332,2025-11-17,39.592304
1.0182366,34.604168,33.083332,2025-11-18,39.596935
1.0182366,34.604168,33.083332,2025-11-19,39.597897
1.0182366,34.604168,33.083332,2025-11-20,39.587433
1.0182366,34.604168,33.083332,2025-11-21,39.57941
1.0182366,34.604168,33.083332,2025-11-22,39.59532
1.0182366,34.604168,33.083332,2025-11-23,39.630497
1.0182366,34.604168,33.083332,2025-11-24,39.64827
1.0182366,34.604168,33.083332,2025-11-25,39.635406
1.0182366,34.604168,33.083332,2025-11-26,39.624428
1.0182366,34.604168,33.083332,2025-11-27,39.618435
1.0182366,34.604168,33.083332,2025-11-28,39.62735
1.0182366,34.604168,33.083332,2025-11-29,39.666023
1.0182366,34.604168,33.083332,2025-11-30,39.656918
1.0182366,34.604168,33.083332,2025-12-01,39.62945
1.0182366,34.604168,33.083332,2025-12-02,39.618504
1.0182366,34.604168,33.083332,2025-12-03,39.607273
1.0182366,34.604168,33.083332,2025-12-04,39.581913
1.0182366,34.604168,33.125,2025-11-04,39.613316
1.0182366,34.604168,33.125,2025-11-05,39.612473
1.0182366,34.604168,33.125,2025-11-06,39.617733
1.0182366,34.604168,33.125,2025-11-07,39.622528
1.0182366,34.604168,33.125,2025-11-08,39.629044
1.0182366,34.604168,33.125,2025-11-09,39.630093
1.0182366,34.604168,33.125,2025-11-10,39.6277
1.0182366,34.604168,33.125,2025-11-11,39.622696
1.0182366,34.604168,33.125,2025-11-12,39.612534
1.0182366,34.604168,33.125,2025-11-13,39.604958
1.0182366,34.604168,33.125,2025-11-14,39.59816
1.0182366,34.604168,33.125,2025-11-15,39.594116
1.0182366,34.604168,33.125,2025-11-16,39.59742
1.0182366,34.604168,33.125,2025-11-17,39.599426
1.0182366,34.604168,33.125,2025-11-18,39.59934
1.0182366,34.604168,33.125,2025-11-19,39.592278
1.0182366,34.604168,33.125,2025-11-20,39.585125
1.0182366,34.604168,33.125,2025-11-21,39.58473
1.0182366,34.604168,33.125,2025-11-22,39.59459
1.0182366,34.604168,33.125,2025-11-23,39.627365
1.0182366,34.604168,33.125,2025-11-24,39.647747
1.0182366,34.604168,33.125,2025-11-25,39.637848
1.0182366,34.604168,33.125,2025-11-26,39.6217
1.0182366,34.604168,33.125,2025-11-27,39.61506
1.0182366,34.604168,33.125,2025-11-28,39.62542
1.0182366,34.604168,33.125,2025-11-29,39.660755
1.0182366,34.604168,33.125,2025-11-30,39.648415
1.0182366,34.604168,33.125,2025-12-01,39.63185
1.0182366,34.604168,33.125,2025-12-02,39.604942
1.0182366,34.604168,33.125,2025-12-03,39.584003
1.0182366,34.604168,33.125,2025-12-04,39.551567
1.0182366,34.604168,33.166668,2025-11-04,39.608368
1.0182366,34.604168,33.166668,2025-11-05,39.611984
1.0182366,34.604168,33.166668,2025-11-06,39.61914
1.0182366,34.604168,33.166668,2025-11-07,39.621006
1.0182366,34.604168,33.166668,2025-11-08,39.623535
1.0182366,34.604168,33.166668,2025-11-09,39.624687
1.0182366,34.604168,33.166668,2025-11-10,39.622242
1.0182366,34.604168,33.166668,2025-11-11,39.615875
1.0182366,34.604168,33.166668,2025-11-12,39.61079
1.0182366,34.604168,33.166668,2025-11-13,39.60055
1.0182366,34.604168,33.166668,2025-11-14,39.595886
1.0182366,34.604168,33.166668,2025-11-15,39.59545
1.0182366,34.604168,33.166668,2025-11-16,39.60108
1.0182366,34.604168,33.166668,2025-11-17,39.601925
1.0182366,34.604168,33.166668,2025-11-18,39.595573
1.0182366,34.604168,33.166668,2025-11-19,39.58686
1.0182366,34.604168,33.166668,2025-11-20,39.589127
1.0182366,34.604168,33.166668,2025-11-21,39.589848
1.0182366,34.604168,33.166668,2025-11-22,39.5943
1.0182366,34.604168,33.166668,2025-11-23,39.61652
1.0182366,34.604168,33.166668,2025-11-24,39.636738
1.0182366,34.604168,33.166668,2025-11-25,39.631092
1.0182366,34.604168,33.166668,2025-11-26,39.618126
1.0182366,34.604168,33.166668,2025-11-27,39.614223
1.0182366,34.604168,33.166668,2025-11-28,39.620823
1.0182366,34.604168,33.166668,2025-11-29,39.64605
1.0182366,34.604168,33.166668,2025-11-30,39.658386
1.0182366,34.604168,33.166668,2025-12-01,39.63306
1.0182366,34.604168,33.166668,2025-12-02,39.576584
1.0182366,34.604168,33.166668,2025-12-03,39.548416
1.0182366,34.604168,33.166668,2025-12-04,39.539024
1.0182366,34.645832,33.0,2025-11-04,
1.0182366,34.645832,33.0,2025-11-05,
1.0182366,34.645832,33.0,2025-11-06,
1.0182366,34.645832,33.0,2025-11-07,
1.0182366,34.645832,33.0,2025-11-08,
1.0182366,34.645832,33.0,2025-11-09,
1.0182366,34.645832,33.0,2025-11-10,
1.0182366,34.645832,33.0,2025-11-11,
1.0182366,34.645832,33.0,2025-11-12,
1.0182366,34.645832,33.0,2025-11-13,
1.0182366,34.645832,33.0,2025-11-14,
1.0182366,34.645832,33.0,2025-11-15,
1.0182366,34.645832,33.0,2025-11-16,
1.0182366,34.645832,33.0,2025-11-17,
1.0182366,34.645832,33.0,2025-11-18,
1.0182366,34.645832,33.0,2025-11-19,
1.0182366,34.645832,33.0,2025-11-20,
1.0182366,34.645832,33.0,2025-11-21,
1.0182366,34.645832,33.0,2025-11-22,
1.0182366,34.645832,33.0,2025-11-23,
1.0182366,34.645832,33.0,2025-11-24,
1.0182366,34.645832,33.0,2025-11-25,
1.0182366,34.645832,33.0,2025-11-26,
1.0182366,34.645832,33.0,2025-11-27,
1.0182366,34.645832,33.0,2025-11-28,
1.0182366,34.645832,33.0,2025-11-29,
1.0182366,34.645832,33.0,2025-11-30,
1.0182366,34.645832,33.0,2025-12-01,
1.0182366,34.645832,33.0,2025-12-02,
1.0182366,34.645832,33.0,2025-12-03,
1.0182366,34.645832,33.0,2025-12-04,
1.0182366,34.645832,33.041668,2025-11-04,
1.0182366,34.645832,33.041668,2025-11-05,
1.0182366,34.645832,33.041668,2025-11-06,
1.0182366,34.645832,33.041668,2025-11-07,
1.0182366,34.645832,33.041668,2025-11-08,
1.0182366,34.645832,33.041668,2025-11-09,
1.0182366,34.645832,33.041668,2025-11-10,
1.0182366,34.645832,33.041668,2025-11-11,
1.0182366,34.645832,33.041668,2025-11-12,
1.0182366,34.645832,33.041668,2025-11-13,
1.0182366,34.645832,33.041668,2025-11-14,
1.0182366,34.645832,33.041668,2025-11-15,
1.0182366,34.645832,33.041668,2025-11-16,
1.0182366,34.645832,33.041668,2025-11-17,
1.0182366,34.645832,33.041668,2025-11-18,
1.0182366,34.645832,33.041668,2025-11-19,
1.0182366,34.645832,33.041668,2025-11-20,
1.0182366,34.645832,33.041668,2025-11-21,
1.0182366,34.645832,33.041668,2025-11-22,
1.0182366,34.645832,33.041668,2025-11-23,
1.0182366,34.645832,33.041668,2025-11-24,
1.0182366,34.645832,33.041668,2025-11-25,
1.0182366,34.645832,33.041668,2025-11-26,
1.0182366,34.645832,33.041668,2025-11-27,
1.0182366,34.645832,33.041668,2025-11-28,
1.0182366,34.645832,33.041668,2025-11-29,
1.0182366,34.645832,33.041668,2025-11-30,
1.0182366,34.645832,33.041668,2025-12-01,
1.0182366,34.645832,33.041668,2025-12-02,
1.0182366,34.645832,33.041668,2025-12-03,
