depth,latitude,longitude,time,so
1.0182366,37.854168,23.458334,2025-10-13,38.930145
1.0182366,37.854168,23.458334,2025-10-14,38.932537
1.0182366,37.854168,23.458334,2025-10-15,38.93159
1.0182366,37.854168,23.458334,2025-10-16,38.933624
1.0182366,37.854168,23.458334,2025-10-17,38.9368
1.0182366,37.854168,23.458334,2025-10-18,38.94236
1.0182366,37.854168,23.458334,2025-10-19,38.90708
1.0182366,37.854168,23.458334,2025-10-20,38.923615
1.0182366,37.854168,23.458334,2025-10-21,38.913784
1.0182366,37.854168,23.458334,2025-10-22,38.92703
1.0182366,37.854168,23.458334,2025-10-23,38.931423
1.0182366,37.854168,23.458334,2025-10-24,38.934166
1.0182366,37.854168,23.458334,2025-10-25,38.938744
1.0182366,37.854168,23.458334,2025-10-26,38.941387
1.0182366,37.854168,23.458334,2025-10-27,38.940918
1.0182366,37.854168,23.458334,2025-10-28,38.94416
1.0182366,37.854168,23.458334,2025-10-29,38.94644
1.0182366,37.854168,23.458334,2025-10-30,38.944138
1.0182366,37.854168,23.458334,2025-10-31,38.943176
1.0182366,37.854168,23.458334,2025-11-01,38.944202
1.0182366,37.854168,23.458334,2025-11-02,38.94468
1.0182366,37.854168,23.458334,2025-11-03,38.94643
1.0182366,37.854168,23.458334,2025-11-04,38.944183
1.0182366,37.854168,23.458334,2025-11-05,38.862648
1.0182366,37.854168,23.458334,2025-11-06,38.91468
1.0182366,37.854168,23.458334,2025-11-07,38.924923
1.0182366,37.854168,23.458334,2025-11-08,38.926983
1.0182366,37.854168,23.458334,2025-11-09,38.93124
1.0182366,37.854168,23.458334,2025-11-10,38.93577
1.0182366,37.854168,23.458334,2025-11-11,38.94264
1.0182366,37.854168,23.458334,2025-11-12,38.94934
1.0182366,37.854168,23.5,2025-10-13,38.926586
1.0182366,37.854168,23.5,2025-10-14,38.929554
1.0182366,37.854168,23.5,2025-10-15,38.931103
1.0182366,37.854168,23.5,2025-10-16,38.932243
1.0182366,37.854168,23.5,2025-10-17,38.933384
1.0182366,37.854168,23.5,2025-10-18,38.937042
1.0182366,37.854168,23.5,2025-10-19,38.900616
1.0182366,37.854168,23.5,2025-10-20,38.9171
1.0182366,37.854168,23.5,2025-10-21,38.908295
1.0182366,37.854168,23.5,2025-10-22,38.91973
1.0182366,37.854168,23.5,2025-10-23,38.925915
1.0182366,37.854168,23.5,2025-10-24,38.93098
1.0182366,37.854168,23.5,2025-10-25,38.93792
1.0182366,37.854168,23.5,2025-10-26,38.94372
1.0182366,37.854168,23.5,2025-10-27,38.94521
1.0182366,37.854168,23.5,2025-10-28,38.948166
1.0182366,37.854168,23.5,2025-10-29,38.951958
1.0182366,37.854168,23.5,2025-10-30,38.9502
1.0182366,37.854168,23.5,2025-10-31,38.948433
1.0182366,37.854168,23.5,2025-11-01,38.949074
1.0182366,37.854168,23.5,2025-11-02,38.948544
1.0182366,37.854168,23.5,2025-11-03,38.949062
1.0182366,37.854168,23.5,2025-11-04,38.94274
1.0182366,37.854168,23.5,2025-11-05,38.85191
1.0182366,37.854168,23.5,2025-11-06,38.920948
