time,chl,nh4,no3,po4,thetao,so
2025-11-20,0.6057304,0.3545007,2.1873395,0.35868755,18.449417,36.349514
2025-11-21,0.56456095,0.39045697,2.6470416,0.40803036,18.508732,36.211544
2025-11-22,0.5236308,0.4076322,3.1656373,0.45869514,18.4962,36.08456
2025-11-23,0.49835712,0.41249663,3.753682,0.5165928,18.331226,35.858257
2025-11-24,0.5703709,0.40244073,4.150645,0.55472696,18.194242,35.97745
2025-11-25,0.6035271,0.3831404,4.2223716,0.5611881,18.157797,36.08686
2025-11-26,0.538895,0.40380782,4.361298,0.5742005,18.250332,36.250126
2025-11-27,0.4841145,0.43503585,4.517859,0.58806425,18.30188,36.355404
2025-11-28,0.44097915,0.4633763,4.917151,0.62569815,18.20229,36.412254
2025-11-29,0.38599902,0.45550647,5.152448,0.6383429,18.344267,37.022552
2025-11-30,0.36442733,0.42991048,5.0958667,0.62439233,18.21964,37.038136
2025-12-01,0.5515004,0.42516404,5.208434,0.6377085,17.984106,36.816505
2025-12-02,0.69548225,0.4381216,5.544323,0.6776506,17.795012,36.610516
2025-12-03,0.65538234,0.13981685,1.3155023,0.25705072,17.691336,36.53343
2025-12-04,0.59160846,0.4450817,5.8799453,0.7113194,17.520487,36.367405
2025-12-05,0.5518495,0.45894185,6.510624,0.7753825,17.389301,35.99707
2025-12-06,0.5113682,0.4754351,7.119805,0.8364194,17.76687,36.6648
2025-12-07,0.49206302,0.4733873,7.30364,0.85428613,17.647804,36.61016
2025-12-08,0.72511095,0.4944847,6.1151,0.7455037,17.603395,36.79522
2025-12-09,0.82688767,0.44560704,5.662948,0.7004672,17.455526,36.86633
2025-12-10,0.6946071,0.4626941,5.4308715,0.67929655,17.278364,36.844078
2025-12-11,0.60575634,0.49642578,5.2509294,0.6628637,17.169073,36.890923
2025-12-12,0.56309205,0.52311885,5.1018596,0.65018505,17.068579,36.973946
2025-12-13,0.5094768,0.5310664,4.706561,0.60577977,17.200333,37.361137
2025-12-14,0.47537455,0.51827455,4.213814,0.5497497,17.140425,37.501892
2025-12-15,0.46583033,0.50730366,3.8746026,0.5125148,17.076588,37.58157
2025-12-16,0.45993418,0.50269234,3.606301,0.48308554,17.008186,37.6398
2025-12-17,0.4570261,0.50266623,3.4081862,0.46168163,16.947914,37.68709
2025-12-18,0.45796916,0.5028427,3.215737,0.44138435,16.873241,37.73417
2025-12-19,0.46141726,0.50292605,3.0153217,0.42094994,16.770327,37.75919
2025-12-20,0.46245685,0.5034285,2.8711226,0.40597025,16.713264,37.79765
