nh4,no3,po4,so,thetao,chl_t-1,nh4_t-1,no3_t-1,po4_t-1,so_t-1,thetao_t-1,chl_7day_avg,nh4_7day_avg,no3_7day_avg,po4_7day_avg,so_7day_avg,thetao_7day_avg,n_p_ratio,n_nh4_ratio,p_nh4_ratio,chl_monthly_median,chl_anomaly,bloom_proxy_label
0.597433,1.1529684,0.4035116,37.36225,13.619793,0.86021674,0.600495,1.1740797,0.40538597,37.35376,13.613739,0.8817164897918701,0.6119614967278072,1.3010329561574119,0.4169553858893258,37.33953612191336,13.607152666364396,2.9789443,1.7518468,0.7615447,0.8499686121940613,0.04092603921890259,0
0.597433,1.1529684,0.4035116,37.36225,13.619793,0.86021674,0.600495,1.1740797,0.40538597,37.35376,13.613739,0.8817164897918701,0.6119614967278072,1.3010329561574119,0.4169553858893258,37.33953612191336,13.607152666364396,2.9789443,1.7518468,0.7615447,0.8499686121940613,0.04092603921890259,0
0.597433,1.1529684,0.4035116,37.36225,13.619793,0.86021674,0.600495,1.1740797,0.40538597,37.35376,13.613739,0.8817164897918701,0.6119614967278072,1.3010329561574119,0.4169553858893258,37.33953612191336,13.607152666364396,2.9789443,1.7518468,0.7615447,0.8499686121940613,0.04092603921890259,0
0.07676802,0.017771482,0.17631903,37.055878,13.511095,0.668133,0.10140489,0.02733857,0.17601407,37.0557,13.221719,0.8817164897918701,0.6119614967278072,1.3010329561574119,0.4169553858893258,37.33953612191336,13.607152666364396,0.100791626,0.23149592,2.2967772,0.8499686121940613,0.04092603921890259,0
0.071416326,0.018060995,0.16668399,37.335796,13.58343,0.6210698,0.08757673,0.022301052,0.16236688,37.42805,13.395258,0.8817164897918701,0.6119614967278072,1.3010329561574119,0.4169553858893258,37.33953612191336,13.607152666364396,0.10835471,0.2528973,2.333976,0.8499686121940613,0.04092603921890259,0
0.056250054,0.012642455,0.1465166,37.792244,13.874412,0.5406938,0.06593919,0.014417602,0.14000984,37.828777,13.590979,0.8817164897918701,0.6119614967278072,1.3010329561574119,0.4169553858893258,37.33953612191336,13.607152666364396,0.08628684,0.22475454,2.604737,0.8499686121940613,0.04092603921890259,0
0.041326597,0.0064331573,0.12537202,38.168533,14.209488,0.46337706,0.04961401,0.009832523,0.12162226,38.157406,13.955675,0.8817164897918701,0.6119614967278072,1.3010329561574119,0.4169553858893258,37.33953612191336,13.607152666364396,0.051312543,0.15566628,3.0336885,0.8499686121940613,0.04092603921890259,0
0.0375006,0.0061043785,0.11383487,38.308094,14.408566,0.41366756,0.047439445,0.011252983,0.11405557,38.29927,14.248981,0.8817164897918701,0.6119614967278072,1.3010329561574119,0.4169553858893258,37.33953612191336,13.607152666364396,0.053624853,0.16278082,3.035548,0.8499686121940613,0.04092603921890259,0
0.038831294,0.0074391495,0.11277337,38.31797,14.384418,0.39877406,0.05100572,0.013792391,0.115328915,38.31586,14.281495,0.8817164897918701,0.6119614967278072,1.3010329561574119,0.4169553858893258,37.33953612191336,13.607152666364396,0.06596548,0.19157614,2.904188,0.8499686121940613,0.04092603921890259,0
0.041107018,0.008640959,0.11650051,38.301277,14.332596,0.4062023,0.05449337,0.015172816,0.1207924,38.29447,14.235165,0.8817164897918701,0.6119614967278072,1.3010329561574119,0.4169553858893258,37.33953612191336,13.607152666364396,0.07417099,0.21020642,2.8340783,0.8499686121940613,0.04092603921890259,0
