nh4,no3,po4,so,thetao,chl_t-1,nh4_t-1,no3_t-1,po4_t-1,so_t-1,thetao_t-1,chl_7day_avg,nh4_7day_avg,no3_7day_avg,po4_7day_avg,so_7day_avg,thetao_7day_avg,n_p_ratio,n_nh4_ratio,p_nh4_ratio,chl_monthly_median,chl_anomaly,bloom_proxy_label
0.008380157,0.0039712796,0.004818523,38.948563,26.497435,0.051880013,0.008234965,0.0045967866,0.004878904,38.93602,26.641556,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.8241695,0.47389084,0.57499194,0.06437203846871853,-0.0013861116021871567,0
0.008336417,0.003999582,0.0048383824,38.9477,26.52404,0.050639175,0.008346232,0.004804059,0.004897648,38.934143,26.672495,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.8266362,0.4797723,0.5803911,0.06437203846871853,-0.0013861116021871567,0
0.008134801,0.0038681827,0.0048380666,38.944916,26.525362,0.05026171,0.008207941,0.004736091,0.004897381,38.93575,26.703848,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.7995307,0.47551042,0.59473693,0.06437203846871853,-0.0013861116021871567,0
0.0080092875,0.0035399615,0.0048154206,38.94698,26.477509,0.049714938,0.008093603,0.004379085,0.0048739063,38.939693,26.694708,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.7351303,0.4419821,0.6012296,0.06437203846871853,-0.0013861116021871567,0
0.007948136,0.0033857545,0.0048047453,38.944767,26.440695,0.049002994,0.0080139935,0.004093484,0.00485398,38.93971,26.646858,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.7046689,0.42598096,0.6045122,0.06437203846871853,-0.0013861116021871567,0
0.007945514,0.0036230132,0.004824012,38.941322,26.446545,0.048303947,0.00797246,0.004091276,0.0048520016,38.933918,26.599112,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.75103736,0.4559822,0.60713655,0.06437203846871853,-0.0013861116021871567,0
0.007969177,0.0040221,0.0048509734,38.937634,26.457172,0.04787699,0.007961398,0.004275781,0.004860884,38.929733,26.571344,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.82913256,0.50470704,0.60871696,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.008135948,0.0042882445,0.00487914,38.940636,26.625015,0.050614703,0.008168046,0.005253195,0.0049373815,38.929787,26.754421,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.87889355,0.52707374,0.5997014,0.06437203846871853,-0.0013861116021871567,0
0.008093692,0.0041603507,0.0048653944,38.94162,26.626942,0.050319064,0.008112281,0.005022026,0.004918122,38.927628,26.738018,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.8550901,0.51402384,0.6011341,0.06437203846871853,-0.0013861116021871567,0
0.00807044,0.004127262,0.004859428,38.942642,26.629532,0.0498891,0.008060041,0.0047972235,0.0048991744,38.92728,26.729254,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.8493309,0.5114049,0.6021268,0.06437203846871853,-0.0013861116021871567,0
0.008089908,0.0043711257,0.0048756427,38.937893,26.644732,0.049517974,0.0080354735,0.0047106873,0.0048924894,38.92127,26.715986,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.896523,0.5403183,0.60268205,0.06437203846871853,-0.0013861116021871567,0
0.008124361,0.004580851,0.004894679,38.930305,26.729578,0.049340885,0.008032544,0.0046382523,0.004892019,38.914413,26.73007,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.9358839,0.5638414,0.60246944,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
0.0054441546,0.0031359051,0.0046602758,38.88434,27.0225,0.0635322,0.0054282076,0.0031253053,0.004656828,38.883564,27.030678,0.06356793508997985,0.0053176340935308306,0.003041551847543035,0.004649274915988957,38.880292892456055,27.275751795087544,0.67590994,0.600441,0.8456757,0.06437203846871853,-0.0013861116021871567,0
