nh4,no3,po4,so,thetao,chl_t-1,nh4_t-1,no3_t-1,po4_t-1,so_t-1,thetao_t-1,chl_7day_avg,nh4_7day_avg,no3_7day_avg,po4_7day_avg,so_7day_avg,thetao_7day_avg,n_p_ratio,n_nh4_ratio,p_nh4_ratio,chl_monthly_median,chl_anomaly,bloom_proxy_label
0.07102151,0.3978876,0.0056144134,39.718735,25.026787,0.03849419,0.071039736,0.3978486,0.0056174006,39.719746,25.046322,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,70.41403,5.578314,0.078718685,0.03671754151582718,0.00024328753352165222,0
0.07102151,0.3978876,0.0056144134,39.718735,25.026787,0.03849419,0.071039736,0.3978486,0.0056174006,39.719746,25.046322,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,70.41403,5.578314,0.078718685,0.03671754151582718,0.00024328753352165222,0
0.07131324,0.437275,0.0055545545,39.61702,23.205416,0.04545888,0.0696229,0.4169822,0.0054458347,39.644997,23.467022,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,78.72369,6.1317506,0.077889524,0.03671754151582718,0.00024328753352165222,0
0.0715786,0.44096863,0.0055660624,39.59924,23.174412,0.044658933,0.06997727,0.4212047,0.0054633883,39.62457,23.31584,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,79.224525,6.160621,0.077761546,0.03671754151582718,0.00024328753352165222,0
0.07168638,0.44286904,0.005562422,39.59462,23.20089,0.043888386,0.07029138,0.425626,0.0054759104,39.615696,23.266504,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,79.61803,6.177869,0.07759385,0.03671754151582718,0.00024328753352165222,0
0.07102151,0.3978876,0.0056144134,39.718735,25.026787,0.03849419,0.071039736,0.3978486,0.0056174006,39.719746,25.046322,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,70.41403,5.578314,0.078718685,0.03671754151582718,0.00024328753352165222,0
0.07102151,0.3978876,0.0056144134,39.718735,25.026787,0.03849419,0.071039736,0.3978486,0.0056174006,39.719746,25.046322,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,70.41403,5.578314,0.078718685,0.03671754151582718,0.00024328753352165222,0
0.06992624,0.42446038,0.005465957,39.647892,23.42573,0.047178857,0.06803809,0.40835032,0.005351659,39.6678,23.688118,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,77.65527,6.070116,0.07816747,0.03671754151582718,0.00024328753352165222,0
0.06973687,0.42513743,0.0054541198,39.633293,23.341827,0.04682447,0.06787998,0.40952224,0.005345394,39.657692,23.603418,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,77.947945,6.096308,0.07820999,0.03671754151582718,0.00024328753352165222,0
0.06980534,0.42695996,0.005451287,39.619133,23.271019,0.046419762,0.06793855,0.4113517,0.0053462936,39.6504,23.53477,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,78.32278,6.116437,0.078092694,0.03671754151582718,0.00024328753352165222,0
0.07102151,0.3978876,0.0056144134,39.718735,25.026787,0.03849419,0.071039736,0.3978486,0.0056174006,39.719746,25.046322,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,70.41403,5.578314,0.078718685,0.03671754151582718,0.00024328753352165222,0
0.07102151,0.3978876,0.0056144134,39.718735,25.026787,0.03849419,0.071039736,0.3978486,0.0056174006,39.719746,25.046322,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,70.41403,5.578314,0.078718685,0.03671754151582718,0.00024328753352165222,0
0.07102151,0.3978876,0.0056144134,39.718735,25.026787,0.03849419,0.071039736,0.3978486,0.0056174006,39.719746,25.046322,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,70.41403,5.578314,0.078718685,0.03671754151582718,0.00024328753352165222,0
0.06781953,0.41326463,0.0053446693,39.669086,23.609169,0.047826197,0.06607213,0.40289122,0.005255623,39.67758,23.743189,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,77.32277,6.0935936,0.078807235,0.03671754151582718,0.00024328753352165222,0
0.06794579,0.4146478,0.0053467043,39.66019,23.540504,0.047716293,0.066120744,0.40337035,0.005255193,39.674587,23.723164,0.03804427518376283,0.07173425863896098,0.39785802151475635,0.005641380092129111,39.72266960144043,25.1163056237357,77.55203,6.1026263,0.07869073,0.03671754151582718,0.00024328753352165222,0
