depth,latitude,longitude,time,nh4,no3,po4
1.0182366,37.854168,23.458334,2025-10-10,0.0065070535,0.0024674386,0.0050894553
1.0182366,37.854168,23.458334,2025-10-11,0.0064236675,0.0024422475,0.0050380663
1.0182366,37.854168,23.458334,2025-10-12,0.0060314,0.0019968199,0.0049776537
1.0182366,37.854168,23.458334,2025-10-13,0.0056186193,0.0015610259,0.00492766
1.0182366,37.854168,23.458334,2025-10-14,0.005483186,0.0014711657,0.0048822938
1.0182366,37.854168,23.458334,2025-10-15,0.0055842097,0.0015627403,0.0048482786
1.0182366,37.854168,23.458334,2025-10-16,0.0057022115,0.0016239649,0.004831905
1.0182366,37.854168,23.458334,2025-10-17,0.005905346,0.0017229378,0.004818987
1.0182366,37.854168,23.458334,2025-10-18,0.0062995004,0.001935423,0.004807573
1.0182366,37.854168,23.458334,2025-10-19,0.006710461,0.002167731,0.0048003956
1.0182366,37.854168,23.458334,2025-10-20,0.00679698,0.0022568663,0.004788007
1.0182366,37.854168,23.458334,2025-10-21,0.005951203,0.0019722572,0.0047565643
1.0182366,37.854168,23.458334,2025-10-22,0.005566623,0.0017988926,0.0047297715
1.0182366,37.854168,23.458334,2025-10-23,0.0055203023,0.0017369797,0.004704901
1.0182366,37.854168,23.458334,2025-10-24,0.0055778334,0.0017534088,0.0046825595
1.0182366,37.854168,23.458334,2025-10-25,0.005818566,0.0019351274,0.0046735606
1.0182366,37.854168,23.458334,2025-10-26,0.0061741928,0.0022109153,0.0046645636
1.0182366,37.854168,23.458334,2025-10-27,0.0060445373,0.0021762648,0.0046380367
1.0182366,37.854168,23.458334,2025-10-28,0.005104339,0.0018736651,0.0045745214
1.0182366,37.854168,23.458334,2025-10-29,0.005126218,0.0019391584,0.0045307875
1.0182366,37.854168,23.458334,2025-10-30,0.005126531,0.0018807532,0.0044993763
1.0182366,37.854168,23.458334,2025-10-31,0.0050922753,0.0017469028,0.004471343
1.0182366,37.854168,23.458334,2025-11-01,0.0050817886,0.0016334247,0.0044452874
1.0182366,37.854168,23.458334,2025-11-02,0.0051384843,0.001599928,0.0044231284
1.0182366,37.854168,23.458334,2025-11-03,0.008088195,0.0023919372,0.0045897607
1.0182366,37.854168,23.458334,2025-11-04,0.0053897216,0.0018100622,0.0043912553
1.0182366,37.854168,23.458334,2025-11-05,0.005583678,0.0020002776,0.00436415
1.0182366,37.854168,23.458334,2025-11-06,0.005825156,0.0021447109,0.0043313745
1.0182366,37.854168,23.458334,2025-11-07,0.0059188,0.002173359,0.004300773
1.0182366,37.854168,23.458334,2025-11-08,0.0057123494,0.0017631522,0.004273334
1.0182366,37.854168,23.458334,2025-11-09,0.005733659,0.0013648997,0.004245219
1.0182366,37.854168,23.5,2025-10-10,0.006302714,0.0023360464,0.005062356
1.0182366,37.854168,23.5,2025-10-11,0.006238973,0.0022428248,0.0049997666
1.0182366,37.854168,23.5,2025-10-12,0.005727007,0.0016081623,0.004939403
1.0182366,37.854168,23.5,2025-10-13,0.0055909865,0.0014410213,0.0048892815
1.0182366,37.854168,23.5,2025-10-14,0.005620527,0.0016024603,0.0048409235
1.0182366,37.854168,23.5,2025-10-15,0.0056422134,0.001641233,0.004803554
1.0182366,37.854168,23.5,2025-10-16,0.005704497,0.0016078646,0.004782985
1.0182366,37.854168,23.5,2025-10-17,0.0059056957,0.0016853211,0.0047669564
1.0182366,37.854168,23.5,2025-10-18,0.0061545535,0.0017773305,0.004754546
1.0182366,37.854168,23.5,2025-10-19,0.006469314,0.001886503,0.0047480674
1.0182366,37.854168,23.5,2025-10-20,0.006540959,0.0019485956,0.0047392994
1.0182366,37.854168,23.5,2025-10-21,0.005720108,0.0017059215,0.0047108294
1.0182366,37.854168,23.5,2025-10-22,0.0053126263,0.0015335872,0.004685202
1.0182366,37.854168,23.5,2025-10-23,0.0052800654,0.0014968594,0.0046614935
1.0182366,37.854168,23.5,2025-10-24,0.005359634,0.0015352672,0.0046408847
1.0182366,37.854168,23.5,2025-10-25,0.005522414,0.0016443273,0.0046389103
1.0182366,37.854168,23.5,2025-10-26,0.005743075,0.0018000561,0.0046415385
1.0182366,37.854168,23.5,2025-10-27,0.005535472,0.0017344638,0.004621328
1.0182366,37.854168,23.5,2025-10-28,0.004601186,0.001454007,0.0045583774
1.0182366,37.854168,23.5,2025-10-29,0.0046129455,0.0015319181,0.004514926
1.0182366,37.854168,23.5,2025-10-30,0.004634842,0.0015100837,0.0044832663
1.0182366,37.854168,23.5,2025-10-31,0.0046939123,0.0014360083,0.0044528865
1.0182366,37.854168,23.5,2025-11-01,0.0048206127,0.0014555203,0.004425297
1.0182366,37.854168,23.5,2025-11-02,0.0050161164,0.0015699916,0.0044033052
1.0182366,37.854168,23.5,2025-11-03,0.008377821,0.0028556695,0.0045776456
1.0182366,37.854168,23.5,2025-11-04,0.005442192,0.0019603672,0.004372815
1.0182366,37.854168,23.5,2025-11-05,0.0056614773,0.0021696715,0.0043464503
1.0182366,37.854168,23.5,2025-11-06,0.00589464,0.0023025174,0.0043152743
1.0182366,37.854168,23.5,2025-11-07,0.0058974265,0.002122904,0.0042838627
1.0182366,37.854168,23.5,2025-11-08,0.005662661,0.0014630904,0.004253793
1.0182366,37.854168,23.5,2025-11-09,0.005992459,0.0012510185,0.004224721
