depth,latitude,longitude,time,nh4,no3,po4
1.0182366,37.854168,23.458334,2026-01-06,0.008111155,0.005982918,0.0044431644
1.0182366,37.854168,23.458334,2026-01-07,0.007572219,0.0052108145,0.0044101723
1.0182366,37.854168,23.458334,2026-01-08,0.007218718,0.0042246096,0.0042818096
1.0182366,37.854168,23.458334,2026-01-09,0.008864935,0.005651999,0.0045271115
1.0182366,37.854168,23.458334,2026-01-10,0.009922512,0.0062577506,0.0047783344
1.0182366,37.854168,23.458334,2026-01-11,0.012101937,0.008457026,0.0048164343
1.0182366,37.854168,23.458334,2026-01-12,0.012345454,0.008086576,0.004876707
1.0182366,37.854168,23.458334,2026-01-13,0.010234395,0.0062891687,0.005018793
1.0182366,37.854168,23.458334,2026-01-14,0.0071986895,0.0030582363,0.00493673
1.0182366,37.854168,23.458334,2026-01-15,0.005669418,0.0019122337,0.004804066
1.0182366,37.854168,23.458334,2026-01-16,0.005625243,0.0021424065,0.004680217
1.0182366,37.854168,23.458334,2026-01-17,0.006181034,0.0021591783,0.0045619695
1.0182366,37.854168,23.458334,2026-01-18,0.0069507975,0.0018096839,0.0045337738
1.0182366,37.854168,23.458334,2026-01-19,0.0089404555,0.0030872365,0.0046293368
1.0182366,37.854168,23.458334,2026-01-20,0.011739416,0.0055239056,0.0047114925
1.0182366,37.854168,23.458334,2026-01-21,0.015420384,0.010988356,0.004660506
1.0182366,37.854168,23.458334,2026-01-22,0.02025981,0.021326508,0.0044959434
1.0182366,37.854168,23.458334,2026-01-23,0.025382027,0.032680325,0.0046001365
1.0182366,37.854168,23.458334,2026-01-24,0.030306514,0.045150537,0.004897091
1.0182366,37.854168,23.458334,2026-01-25,0.03496243,0.058566764,0.005276158
1.0182366,37.854168,23.458334,2026-01-26,0.036715284,0.070232145,0.0057848543
1.0182366,37.854168,23.458334,2026-01-27,0.031075202,0.06616616,0.0060323523
1.0182366,37.854168,23.458334,2026-01-28,0.025359612,0.053207356,0.0058539747
1.0182366,37.854168,23.458334,2026-01-29,0.022475138,0.045423396,0.005698011
1.0182366,37.854168,23.458334,2026-01-30,0.021767516,0.043115,0.0056362427
1.0182366,37.854168,23.458334,2026-01-31,0.021163559,0.038828183,0.0054953396
1.0182366,37.854168,23.458334,2026-02-01,0.02233032,0.04121755,0.0055511775
1.0182366,37.854168,23.458334,2026-02-02,0.024062254,0.045008026,0.005648883
1.0182366,37.854168,23.458334,2026-02-03,0.024369257,0.042725354,0.0055341837
1.0182366,37.854168,23.458334,2026-02-04,0.025051445,0.04293756,0.005484719
1.0182366,37.854168,23.458334,2026-02-05,0.026608845,0.047133487,0.0055809226
1.0182366,37.854168,23.5,2026-01-06,0.0058018197,0.0024672663,0.0041856896
1.0182366,37.854168,23.5,2026-01-07,0.005703357,0.002257209,0.0041561224
1.0182366,37.854168,23.5,2026-01-08,0.0059961355,0.0020670532,0.0040584346
1.0182366,37.854168,23.5,2026-01-09,0.0076029673,0.0034510873,0.00423843
1.0182366,37.854168,23.5,2026-01-10,0.008459198,0.0036743649,0.004456844
1.0182366,37.854168,23.5,2026-01-11,0.010347944,0.00530076,0.0045257434
1.0182366,37.854168,23.5,2026-01-12,0.011026501,0.005535032,0.0045476067
1.0182366,37.854168,23.5,2026-01-13,0.008905558,0.0038723352,0.004626741
1.0182366,37.854168,23.5,2026-01-14,0.005759168,0.00082348316,0.004541359
1.0182366,37.854168,23.5,2026-01-15,0.0041889814,1e-11,0.004415267
1.0182366,37.854168,23.5,2026-01-16,0.004036446,1e-11,0.0043162066
1.0182366,37.854168,23.5,2026-01-17,0.0047593378,2.430767e-06,0.004209803
1.0182366,37.854168,23.5,2026-01-18,0.0061947913,0.00045755936,0.004145194
1.0182366,37.854168,23.5,2026-01-19,0.008669733,0.0025932973,0.004217895
1.0182366,37.854168,23.5,2026-01-20,0.011776942,0.0058665057,0.0042927437
1.0182366,37.854168,23.5,2026-01-21,0.016795363,0.014937417,0.0044158385
1.0182366,37.854168,23.5,2026-01-22,0.023375297,0.030164616,0.0046140556
1.0182366,37.854168,23.5,2026-01-23,0.02951653,0.044945158,0.004948994
1.0182366,37.854168,23.5,2026-01-24,0.03491643,0.05972371,0.0053762523
1.0182366,37.854168,23.5,2026-01-25,0.03955692,0.07393715,0.0058177863
1.0182366,37.854168,23.5,2026-01-26,0.040598106,0.08406041,0.0063394113
1.0182366,37.854168,23.5,2026-01-27,0.034861,0.07917917,0.0065611615
1.0182366,37.854168,23.5,2026-01-28,0.028855195,0.065663874,0.0062980508
1.0182366,37.854168,23.5,2026-01-29,0.025884373,0.057342198,0.0061049853
1.0182366,37.854168,23.5,2026-01-30,0.025258584,0.055144463,0.0060609872
1.0182366,37.854168,23.5,2026-01-31,0.024447022,0.05077407,0.005903532
1.0182366,37.854168,23.5,2026-02-01,0.025376238,0.052370165,0.0059609734
1.0182366,37.854168,23.5,2026-02-02,0.027257893,0.057516154,0.0061237793
1.0182366,37.854168,23.5,2026-02-03,0.027197296,0.05475298,0.005956691
1.0182366,37.854168,23.5,2026-02-04,0.027748642,0.054873962,0.0059057306
1.0182366,37.854168,23.5,2026-02-05,0.029190864,0.05938048,0.0060256105
1.0182366,37.854168,23.541666,2026-01-06,0.006149165,0.0021880807,0.003974268
1.0182366,37.854168,23.541666,2026-01-07,0.0064173136,0.0025112038,0.0039654905
1.0182366,37.854168,23.541666,2026-01-08,0.007839434,0.0037923984,0.003928563
1.0182366,37.854168,23.541666,2026-01-09,0.008732341,0.0042117327,0.004016603
1.0182366,37.854168,23.541666,2026-01-10,0.0094468715,0.0040837396,0.0041366685
1.0182366,37.854168,23.541666,2026-01-11,0.010648597,0.004547879,0.0041987477
1.0182366,37.854168,23.541666,2026-01-12,0.011037518,0.004504575,0.0041961176
1.0182366,37.854168,23.541666,2026-01-13,0.008577921,0.0026459836,0.0041908533
1.0182366,37.854168,23.541666,2026-01-14,0.005923009,0.00062222267,0.0041404236
1.0182366,37.854168,23.541666,2026-01-15,0.0049234307,0.00050738826,0.004082587
1.0182366,37.854168,23.541666,2026-01-16,0.0051110843,0.0008238304,0.0040410683
1.0182366,37.854168,23.541666,2026-01-17,0.0061949953,0.0012911239,0.0039907238
1.0182366,37.854168,23.541666,2026-01-18,0.008434119,0.0033989637,0.003982588
1.0182366,37.854168,23.541666,2026-01-19,0.011017189,0.0063810074,0.004047909
1.0182366,37.854168,23.541666,2026-01-20,0.014007204,0.010424492,0.004135757
1.0182366,37.854168,23.541666,2026-01-21,0.019689599,0.022488907,0.0044415975
1.0182366,37.854168,23.541666,2026-01-22,0.026667777,0.040184002,0.0048704282
1.0182366,37.854168,23.541666,2026-01-23,0.034370903,0.060281742,0.0054996065
1.0182366,37.854168,23.541666,2026-01-24,0.040063523,0.07692406,0.0060464917
1.0182366,37.854168,23.541666,2026-01-25,0.04398016,0.08957569,0.0064631556
1.0182366,37.854168,23.541666,2026-01-26,0.043828942,0.096055955,0.0068823975
1.0182366,37.854168,23.541666,2026-01-27,0.037904844,0.08955301,0.0070196674
1.0182366,37.854168,23.541666,2026-01-28,0.032240197,0.07729397,0.0067783687
1.0182366,37.854168,23.541666,2026-01-29,0.02942462,0.06981276,0.0066077895
1.0182366,37.854168,23.541666,2026-01-30,0.028886162,0.06787049,0.006583501
1.0182366,37.854168,23.541666,2026-01-31,0.028371507,0.064960934,0.006475912
1.0182366,37.854168,23.541666,2026-02-01,0.029040502,0.0659877,0.006515779
1.0182366,37.854168,23.541666,2026-02-02,0.030406807,0.06971559,0.006627757
1.0182366,37.854168,23.541666,2026-02-03,0.030383663,0.067919955,0.0064836117
1.0182366,37.854168,23.541666,2026-02-04,0.030862896,0.06828977,0.0064390837
1.0182366,37.854168,23.541666,2026-02-05,0.031921707,0.0715599,0.006506756
1.0182366,37.854168,23.583334,2026-01-06,0.0099197375,0.0069653774,0.0039517977
1.0182366,37.854168,23.583334,2026-01-07,0.010368522,0.0076042195,0.0039582956
1.0182366,37.854168,23.583334,2026-01-08,0.013053471,0.011020531,0.0039946693
1.0182366,37.854168,23.583334,2026-01-09,0.01281393,0.009761873,0.004004901
1.0182366,37.854168,23.583334,2026-01-10,0.0125731565,0.008028499,0.0040272838
1.0182366,37.854168,23.583334,2026-01-11,0.013027495,0.0073062074,0.0040475577
1.0182366,37.854168,23.583334,2026-01-12,0.012967169,0.0068258457,0.0040392256
1.0182366,37.854168,23.583334,2026-01-13,0.010422367,0.0050882874,0.0040170974
1.0182366,37.854168,23.583334,2026-01-14,0.008806869,0.0046850927,0.004033636
1.0182366,37.854168,23.583334,2026-01-15,0.008579665,0.0054847584,0.004050335
1.0182366,37.854168,23.583334,2026-01-16,0.009138296,0.0063058957,0.0040526623
1.0182366,37.854168,23.583334,2026-01-17,0.010627738,0.0077879815,0.004059608
