depth,latitude,longitude,time,nh4,no3,po4
1.0182366,40.229168,22.5,2025-12-13,,,
1.0182366,40.229168,22.5,2025-12-14,,,
1.0182366,40.229168,22.5,2025-12-15,,,
1.0182366,40.229168,22.5,2025-12-16,,,
1.0182366,40.229168,22.5,2025-12-17,,,
1.0182366,40.229168,22.5,2025-12-18,,,
1.0182366,40.229168,22.5,2025-12-19,,,
1.0182366,40.229168,22.5,2025-12-20,,,
1.0182366,40.229168,22.5,2025-12-21,,,
1.0182366,40.229168,22.5,2025-12-22,,,
1.0182366,40.229168,22.5,2025-12-23,,,
1.0182366,40.229168,22.5,2025-12-24,,,
1.0182366,40.229168,22.5,2025-12-25,,,
1.0182366,40.229168,22.5,2025-12-26,,,
1.0182366,40.229168,22.5,2025-12-27,,,
1.0182366,40.229168,22.5,2025-12-28,,,
1.0182366,40.229168,22.5,2025-12-29,,,
1.0182366,40.229168,22.5,2025-12-30,,,
1.0182366,40.229168,22.5,2025-12-31,,,
1.0182366,40.229168,22.5,2026-01-01,,,
1.0182366,40.229168,22.5,2026-01-02,,,
1.0182366,40.229168,22.5,2026-01-03,,,
1.0182366,40.229168,22.5,2026-01-04,,,
1.0182366,40.229168,22.5,2026-01-05,,,
1.0182366,40.229168,22.5,2026-01-06,,,
1.0182366,40.229168,22.5,2026-01-07,,,
1.0182366,40.229168,22.5,2026-01-08,,,
1.0182366,40.229168,22.5,2026-01-09,,,
1.0182366,40.229168,22.5,2026-01-10,,,
1.0182366,40.229168,22.5,2026-01-11,,,
1.0182366,40.229168,22.5,2026-01-12,,,
1.0182366,40.229168,22.541666,2025-12-13,,,
1.0182366,40.229168,22.541666,2025-12-14,,,
1.0182366,40.229168,22.541666,2025-12-15,,,
1.0182366,40.229168,22.541666,2025-12-16,,,
1.0182366,40.229168,22.541666,2025-12-17,,,
1.0182366,40.229168,22.541666,2025-12-18,,,
1.0182366,40.229168,22.541666,2025-12-19,,,
1.0182366,40.229168,22.541666,2025-12-20,,,
1.0182366,40.229168,22.541666,2025-12-21,,,
1.0182366,40.229168,22.541666,2025-12-22,,,
1.0182366,40.229168,22.541666,2025-12-23,,,
1.0182366,40.229168,22.541666,2025-12-24,,,
1.0182366,40.229168,22.541666,2025-12-25,,,
1.0182366,40.229168,22.541666,2025-12-26,,,
1.0182366,40.229168,22.541666,2025-12-27,,,
1.0182366,40.229168,22.541666,2025-12-28,,,
1.0182366,40.229168,22.541666,2025-12-29,,,
1.0182366,40.229168,22.541666,2025-12-30,,,
1.0182366,40.229168,22.541666,2025-12-31,,,
1.0182366,40.229168,22.541666,2026-01-01,,,
1.0182366,40.229168,22.541666,2026-01-02,,,
1.0182366,40.229168,22.541666,2026-01-03,,,
1.0182366,40.229168,22.541666,2026-01-04,,,
1.0182366,40.229168,22.541666,2026-01-05,,,
1.0182366,40.229168,22.541666,2026-01-06,,,
1.0182366,40.229168,22.541666,2026-01-07,,,
1.0182366,40.229168,22.541666,2026-01-08,,,
1.0182366,40.229168,22.541666,2026-01-09,,,
1.0182366,40.229168,22.541666,2026-01-10,,,
1.0182366,40.229168,22.541666,2026-01-11,,,
1.0182366,40.229168,22.541666,2026-01-12,,,
1.0182366,40.229168,22.583334,2025-12-13,,,
1.0182366,40.229168,22.583334,2025-12-14,,,
1.0182366,40.229168,22.583334,2025-12-15,,,
1.0182366,40.229168,22.583334,2025-12-16,,,
1.0182366,40.229168,22.583334,2025-12-17,,,
1.0182366,40.229168,22.583334,2025-12-18,,,
1.0182366,40.229168,22.583334,2025-12-19,,,
1.0182366,40.229168,22.583334,2025-12-20,,,
1.0182366,40.229168,22.583334,2025-12-21,,,
1.0182366,40.229168,22.583334,2025-12-22,,,
1.0182366,40.229168,22.583334,2025-12-23,,,
1.0182366,40.229168,22.583334,2025-12-24,,,
1.0182366,40.229168,22.583334,2025-12-25,,,
1.0182366,40.229168,22.583334,2025-12-26,,,
1.0182366,40.229168,22.583334,2025-12-27,,,
1.0182366,40.229168,22.583334,2025-12-28,,,
1.0182366,40.229168,22.583334,2025-12-29,,,
1.0182366,40.229168,22.583334,2025-12-30,,,
1.0182366,40.229168,22.583334,2025-12-31,,,
1.0182366,40.229168,22.583334,2026-01-01,,,
1.0182366,40.229168,22.583334,2026-01-02,,,
1.0182366,40.229168,22.583334,2026-01-03,,,
1.0182366,40.229168,22.583334,2026-01-04,,,
1.0182366,40.229168,22.583334,2026-01-05,,,
1.0182366,40.229168,22.583334,2026-01-06,,,
1.0182366,40.229168,22.583334,2026-01-07,,,
1.0182366,40.229168,22.583334,2026-01-08,,,
1.0182366,40.229168,22.583334,2026-01-09,,,
1.0182366,40.229168,22.583334,2026-01-10,,,
1.0182366,40.229168,22.583334,2026-01-11,,,
1.0182366,40.229168,22.583334,2026-01-12,,,
1.0182366,40.229168,22.625,2025-12-13,0.40475103,1.9044471,0.35349026
1.0182366,40.229168,22.625,2025-12-14,0.42572442,2.058591,0.36446422
1.0182366,40.229168,22.625,2025-12-15,0.36836085,1.9030677,0.35085294
1.0182366,40.229168,22.625,2025-12-16,0.2828988,1.497478,0.31373358
1.0182366,40.229168,22.625,2025-12-17,0.28042945,1.2101626,0.28149036
1.0182366,40.229168,22.625,2025-12-18,0.28917247,0.9663636,0.24910875
1.0182366,40.229168,22.625,2025-12-19,0.27988285,0.7338963,0.21335296
1.0182366,40.229168,22.625,2025-12-20,0.2700508,0.5752942,0.1877946
1.0182366,40.229168,22.625,2025-12-21,0.2611417,0.46282092,0.16684696
1.0182366,40.229168,22.625,2025-12-22,0.24702254,0.37344635,0.14898136
1.0182366,40.229168,22.625,2025-12-23,0.22911547,0.27917027,0.12992555
1.0182366,40.229168,22.625,2025-12-24,0.23490216,0.26558134,0.12677242
1.0182366,40.229168,22.625,2025-12-25,0.29780716,0.5010103,0.16490795
1.0182366,40.229168,22.625,2025-12-26,0.35660723,0.71027535,0.19618541
1.0182366,40.229168,22.625,2025-12-27,0.32228774,0.561588,0.17051381
1.0182366,40.229168,22.625,2025-12-28,0.24166198,0.3430125,0.12846708
1.0182366,40.229168,22.625,2025-12-29,0.16767506,0.24552508,0.10319148
1.0182366,40.229168,22.625,2025-12-30,0.121379845,0.267467,0.10174452
1.0182366,40.229168,22.625,2025-12-31,0.11038807,0.3024709,0.10135807
1.0182366,40.229168,22.625,2026-01-01,0.10437952,0.30229056,0.09080759
1.0182366,40.229168,22.625,2026-01-02,0.0873548,0.23691516,0.072446235
1.0182366,40.229168,22.625,2026-01-03,0.06351978,0.13984793,0.053907894
1.0182366,40.229168,22.625,2026-01-04,0.04070231,0.049329404,0.039482497
1.0182366,40.229168,22.625,2026-01-05,0.051491193,0.047462378,0.046292994
1.0182366,40.229168,22.625,2026-01-06,0.082093805,0.10319357,0.06164512
1.0182366,40.229168,22.625,2026-01-07,0.09549017,0.12363102,0.0663648
1.0182366,40.229168,22.625,2026-01-08,0.10663479,0.13895585,0.07046851
1.0182366,40.229168,22.625,2026-01-09,0.16133493,0.32922435,0.107823685
1.0182366,40.229168,22.625,2026-01-10,0.17959517,0.38365972,0.12233145
1.0182366,40.229168,22.625,2026-01-11,0.20157474,0.43838117,0.13631141
1.0182366,40.229168,22.625,2026-01-12,0.22904906,0.7332092,0.17096813
1.0182366,40.229168,22.666666,2025-12-13,0.3654777,1.767459,0.31646842
1.0182366,40.229168,22.666666,2025-12-14,0.3941002,1.974515,0.33668795
1.0182366,40.229168,22.666666,2025-12-15,0.34317172,1.8041253,0.32117283
1.0182366,40.229168,22.666666,2025-12-16,0.27980736,1.4783044,0.29093295
1.0182366,40.229168,22.666666,2025-12-17,0.27987748,1.2406895,0.26530322
1.0182366,40.229168,22.666666,2025-12-18,0.28749663,1.0058479,0.23461199
1.0182366,40.229168,22.666666,2025-12-19,0.27926928,0.76990134,0.2002911
1.0182366,40.229168,22.666666,2025-12-20,0.27585006,0.6237576,0.17918208
1.0182366,40.229168,22.666666,2025-12-21,0.27683812,0.537691,0.16505727
1.0182366,40.229168,22.666666,2025-12-22,0.27203524,0.4663064,0.15274225
1.0182366,40.229168,22.666666,2025-12-23,0.26354438,0.39841464,0.14101367
1.0182366,40.229168,22.666666,2025-12-24,0.27951583,0.42387578,0.14527085
1.0182366,40.229168,22.666666,2025-12-25,0.33433047,0.6127625,0.1757472
1.0182366,40.229168,22.666666,2025-12-26,0.37635776,0.7533984,0.19775294
1.0182366,40.229168,22.666666,2025-12-27,0.33791727,0.59290624,0.1714411
1.0182366,40.229168,22.666666,2025-12-28,0.253733,0.35467598,0.12809394
1.0182366,40.229168,22.666666,2025-12-29,0.17383622,0.23890229,0.09885452
1.0182366,40.229168,22.666666,2025-12-30,0.12634222,0.2592463,0.095706046
1.0182366,40.229168,22.666666,2025-12-31,0.11258468,0.2909492,0.09318779
1.0182366,40.229168,22.666666,2026-01-01,0.10149753,0.27546403,0.08157087
1.0182366,40.229168,22.666666,2026-01-02,0.08312208,0.20788753,0.06495183
1.0182366,40.229168,22.666666,2026-01-03,0.060904864,0.12001044,0.049104262
1.0182366,40.229168,22.666666,2026-01-04,0.046333298,0.05353997,0.04062316
1.0182366,40.229168,22.666666,2026-01-05,0.06466732,0.075050555,0.05085079
1.0182366,40.229168,22.666666,2026-01-06,0.08784933,0.11285117,0.060632676
1.0182366,40.229168,22.666666,2026-01-07,0.09624131,0.11941225,0.062400226
1.0182366,40.229168,22.666666,2026-01-08,0.10744895,0.1309793,0.06645325
1.0182366,40.229168,22.666666,2026-01-09,0.1309082,0.2138084,0.08308772
1.0182366,40.229168,22.666666,2026-01-10,0.14243647,0.2477801,0.09161747
1.0182366,40.229168,22.666666,2026-01-11,0.16337413,0.29155272,0.10392073
1.0182366,40.229168,22.666666,2026-01-12,0.16631597,0.44954237,0.11843048
1.0182366,40.229168,22.708334,2025-12-13,0.2875672,1.3827896,0.24011724
1.0182366,40.229168,22.708334,2025-12-14,0.31967524,1.6017029,0.26585317
1.0182366,40.229168,22.708334,2025-12-15,0.29032397,1.4787093,0.2549258
1.0182366,40.229168,22.708334,2025-12-16,0.2610081,1.3063661,0.24001685
1.0182366,40.229168,22.708334,2025-12-17,0.2656792,1.1772208,0.2287033
1.0182366,40.229168,22.708334,2025-12-18,0.2725535,0.9899399,0.2047524
1.0182366,40.229168,22.708334,2025-12-19,0.27172473,0.8005678,0.17955506
1.0182366,40.229168,22.708334,2025-12-20,0.28204894,0.7073279,0.1693999
1.0182366,40.229168,22.708334,2025-12-21,0.29840717,0.6702077,0.1660456
1.0182366,40.229168,22.708334,2025-12-22,0.30891588,0.6437478,0.16498464
1.0182366,40.229168,22.708334,2025-12-23,0.31243807,0.6093551,0.16172105
1.0182366,40.229168,22.708334,2025-12-24,0.33668488,0.6648079,0.17169747
1.0182366,40.229168,22.708334,2025-12-25,0.37482223,0.78575623,0.19152002
1.0182366,40.229168,22.708334,2025-12-26,0.39216328,0.82559943,0.19901587
1.0182366,40.229168,22.708334,2025-12-27,0.3570299,0.6687462,0.17583764
1.0182366,40.229168,22.708334,2025-12-28,0.2783617,0.4199159,0.1350626
1.0182366,40.229168,22.708334,2025-12-29,0.1901388,0.2565758,0.099093914
1.0182366,40.229168,22.708334,2025-12-30,0.13234265,0.24120691,0.089157395
1.0182366,40.229168,22.708334,2025-12-31,0.11382521,0.25848752,0.08339044
1.0182366,40.229168,22.708334,2026-01-01,0.098775335,0.23510022,0.07153896
1.0182366,40.229168,22.708334,2026-01-02,0.08105988,0.17692542,0.05783474
1.0182366,40.229168,22.708334,2026-01-03,0.06426363,0.11243594,0.047072966
1.0182366,40.229168,22.708334,2026-01-04,0.05999718,0.07843742,0.04508147
1.0182366,40.229168,22.708334,2026-01-05,0.07808291,0.10371616,0.05397795
1.0182366,40.229168,22.708334,2026-01-06,0.09357561,0.12410506,0.058726944
1.0182366,40.229168,22.708334,2026-01-07,0.099910825,0.1239326,0.059348393
1.0182366,40.229168,22.708334,2026-01-08,0.111301556,0.13292745,0.063417554
1.0182366,40.229168,22.708334,2026-01-09,0.11457393,0.14040467,0.06565889
1.0182366,40.229168,22.708334,2026-01-10,0.11819245,0.1437341,0.06715622
1.0182366,40.229168,22.708334,2026-01-11,0.122694485,0.1364146,0.06770047
1.0182366,40.229168,22.708334,2026-01-12,0.09906486,0.15531398,0.060420424
1.0182366,40.229168,22.75,2025-12-13,0.2259503,1.085154,0.17765385
1.0182366,40.229168,22.75,2025-12-14,0.24744533,1.2089162,0.1944062
1.0182366,40.229168,22.75,2025-12-15,0.243219,1.1657442,0.19209133
1.0182366,40.229168,22.75,2025-12-16,0.23476344,1.1069299,0.19024737
1.0182366,40.229168,22.75,2025-12-17,0.24055026,1.0554341,0.18869907
1.0182366,40.229168,22.75,2025-12-18,0.25522265,1.00076,0.18644407
1.0182366,40.229168,22.75,2025-12-19,0.27262327,0.9328639,0.18304913
1.0182366,40.229168,22.75,2025-12-20,0.29806855,0.9046077,0.18487525
1.0182366,40.229168,22.75,2025-12-21,0.32497966,0.8998082,0.18847878
1.0182366,40.229168,22.75,2025-12-22,0.34281752,0.8881088,0.19061959
1.0182366,40.229168,22.75,2025-12-23,0.3496601,0.85480696,0.18843763
1.0182366,40.229168,22.75,2025-12-24,0.371288,0.9007281,0.1966237
1.0182366,40.229168,22.75,2025-12-25,0.38894317,0.9490253,0.20416626
1.0182366,40.229168,22.75,2025-12-26,0.38082734,0.88589627,0.19492462
1.0182366,40.229168,22.75,2025-12-27,0.36100724,0.7564008,0.17873293
1.0182366,40.229168,22.75,2025-12-28,0.3103668,0.54792,0.15010345
1.0182366,40.229168,22.75,2025-12-29,0.22079328,0.3176456,0.10843916
1.0182366,40.229168,22.75,2025-12-30,0.14832754,0.23245646,0.08734706
1.0182366,40.229168,22.75,2025-12-31,0.11958255,0.22044723,0.07772653
1.0182366,40.229168,22.75,2026-01-01,0.10426391,0.20793012,0.06842673
1.0182366,40.229168,22.75,2026-01-02,0.08891775,0.1697947,0.058115683
1.0182366,40.229168,22.75,2026-01-03,0.081340246,0.1403112,0.053855572
1.0182366,40.229168,22.75,2026-01-04,0.08826153,0.13915749,0.056891423
1.0182366,40.229168,22.75,2026-01-05,0.09564508,0.13998765,0.05805615
1.0182366,40.229168,22.75,2026-01-06,0.10143265,0.139102,0.057547934
1.0182366,40.229168,22.75,2026-01-07,0.10654513,0.13566512,0.057837848
1.0182366,40.229168,22.75,2026-01-08,0.11820238,0.14415011,0.062271796
1.0182366,40.229168,22.75,2026-01-09,0.118940145,0.13355118,0.062240683
1.0182366,40.229168,22.75,2026-01-10,0.123274624,0.13085732,0.06379795
1.0182366,40.229168,22.75,2026-01-11,0.13195397,0.1285388,0.06651107
1.0182366,40.229168,22.75,2026-01-12,0.10139069,0.10040417,0.052586008
1.0182366,40.229168,22.791666,2025-12-13,0.21879885,1.161258,0.17638338
1.0182366,40.229168,22.791666,2025-12-14,0.2227446,1.1557903,0.17606132
1.0182366,40.229168,22.791666,2025-12-15,0.21413961,1.0738839,0.16798508
1.0182366,40.229168,22.791666,2025-12-16,0.20766631,1.0282233,0.16718666
1.0182366,40.229168,22.791666,2025-12-17,0.21255468,1.0017041,0.1684879
1.0182366,40.229168,22.791666,2025-12-18,0.2294542,0.99456376,0.17280968
1.0182366,40.229168,22.791666,2025-12-19,0.2589752,1.0111015,0.18195839
1.0182366,40.229168,22.791666,2025-12-20,0.2955478,1.0435168,0.19291392
1.0182366,40.229168,22.791666,2025-12-21,0.32577616,1.0535105,0.19873492
1.0182366,40.229168,22.791666,2025-12-22,0.3445897,1.0423774,0.20077299
1.0182366,40.229168,22.791666,2025-12-23,0.35200962,1.0061998,0.19869152
1.0182366,40.229168,22.791666,2025-12-24,0.36178496,1.0064342,0.19986711
1.0182366,40.229168,22.791666,2025-12-25,0.35049856,0.9497894,0.1896871
1.0182366,40.229168,22.791666,2025-12-26,0.32178846,0.8138683,0.16753621
1.0182366,40.229168,22.791666,2025-12-27,0.32498267,0.7564547,0.16415794
1.0182366,40.229168,22.791666,2025-12-28,0.3258531,0.678607,0.1614912
1.0182366,40.229168,22.791666,2025-12-29,0.26656428,0.45014542,0.12958725
1.0182366,40.229168,22.791666,2025-12-30,0.1897248,0.2991264,0.100713946
1.0182366,40.229168,22.791666,2025-12-31,0.15113293,0.26069546,0.08962914
1.0182366,40.229168,22.791666,2026-01-01,0.13590635,0.26516607,0.084337145
1.0182366,40.229168,22.791666,2026-01-02,0.11943496,0.23486127,0.07458624
1.0182366,40.229168,22.791666,2026-01-03,0.120972805,0.23337081,0.07476896
1.0182366,40.229168,22.791666,2026-01-04,0.13449197,0.24489926,0.07855852
1.0182366,40.229168,22.791666,2026-01-05,0.1264159,0.20265321,0.06887612
1.0182366,40.229168,22.791666,2026-01-06,0.11980575,0.17395799,0.062131274
1.0182366,40.229168,22.791666,2026-01-07,0.12155594,0.16438384,0.061359085
1.0182366,40.229168,22.791666,2026-01-08,0.13151495,0.17003244,0.06530092
1.0182366,40.229168,22.791666,2026-01-09,0.13364787,0.15814458,0.06562143
1.0182366,40.229168,22.791666,2026-01-10,0.13668016,0.1474783,0.06651729
1.0182366,40.229168,22.791666,2026-01-11,0.14637126,0.14396365,0.06992008
1.0182366,40.229168,22.791666,2026-01-12,0.12262095,0.098908775,0.05817332
1.0182366,40.229168,22.833334,2025-12-13,0.19369978,1.0577122,0.15426524
1.0182366,40.229168,22.833334,2025-12-14,0.1802483,0.92936903,0.13709965
1.0182366,40.229168,22.833334,2025-12-15,0.16909736,0.8417694,0.12760264
1.0182366,40.229168,22.833334,2025-12-16,0.1635446,0.8128189,0.12793043
1.0182366,40.229168,22.833334,2025-12-17,0.16642664,0.80686224,0.13111877
1.0182366,40.229168,22.833334,2025-12-18,0.18330017,0.8400929,0.1402238
1.0182366,40.229168,22.833334,2025-12-19,0.21830492,0.92671776,0.15867488
1.0182366,40.229168,22.833334,2025-12-20,0.2567048,0.99618024,0.17416528
1.0182366,40.229168,22.833334,2025-12-21,0.28236362,1.0033064,0.17860493
1.0182366,40.229168,22.833334,2025-12-22,0.2962069,0.98148435,0.17818137
1.0182366,40.229168,22.833334,2025-12-23,0.3037174,0.9514511,0.17697981
1.0182366,40.229168,22.833334,2025-12-24,0.30039975,0.9022362,0.17062709
1.0182366,40.229168,22.833334,2025-12-25,0.26022807,0.74395955,0.14294088
1.0182366,40.229168,22.833334,2025-12-26,0.22272241,0.5897248,0.11638012
1.0182366,40.229168,22.833334,2025-12-27,0.24319416,0.6071841,0.12449112
1.0182366,40.229168,22.833334,2025-12-28,0.29686493,0.7020508,0.15153794
1.0182366,40.229168,22.833334,2025-12-29,0.31608126,0.65010434,0.15801243
1.0182366,40.229168,22.833334,2025-12-30,0.2632422,0.4993903,0.1360637
1.0182366,40.229168,22.833334,2025-12-31,0.22410853,0.4532027,0.12690723
1.0182366,40.229168,22.833334,2026-01-01,0.20580427,0.45968685,0.124183446
1.0182366,40.229168,22.833334,2026-01-02,0.18004711,0.40258542,0.11020867
1.0182366,40.229168,22.833334,2026-01-03,0.18423185,0.39748675,0.10917926
1.0182366,40.229168,22.833334,2026-01-04,0.19604838,0.3902966,0.10834697
1.0182366,40.229168,22.833334,2026-01-05,0.1723372,0.29855397,0.08801605
1.0182366,40.229168,22.833334,2026-01-06,0.1527257,0.2391594,0.075029135
1.0182366,40.229168,22.833334,2026-01-07,0.14832239,0.21736345,0.071921416
1.0182366,40.229168,22.833334,2026-01-08,0.15436427,0.21587124,0.07406118
1.0182366,40.229168,22.833334,2026-01-09,0.155065,0.20147066,0.07347481
1.0182366,40.229168,22.833334,2026-01-10,0.15470277,0.18171978,0.0727644
1.0182366,40.229168,22.833334,2026-01-11,0.16084109,0.16961716,0.07446266
1.0182366,40.229168,22.833334,2026-01-12,0.15083118,0.1297135,0.069456674
1.0182366,40.229168,22.875,2025-12-13,0.15412007,0.787689,0.11316142
1.0182366,40.229168,22.875,2025-12-14,0.13146101,0.6071531,0.08833909
1.0182366,40.229168,22.875,2025-12-15,0.12114801,0.5438779,0.08141975
1.0182366,40.229168,22.875,2025-12-16,0.11588136,0.53055525,0.08239904
1.0182366,40.229168,22.875,2025-12-17,0.11676914,0.5367538,0.08584441
1.0182366,40.229168,22.875,2025-12-18,0.12899826,0.5823499,0.095472194
1.0182366,40.229168,22.875,2025-12-19,0.15902899,0.69043154,0.115475185
1.0182366,40.229168,22.875,2025-12-20,0.18814366,0.7551521,0.12852979
